,Acelerador,Autonomía,Corriente Instantanea,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora,deltaTime,travel
0,0.0,348.0,0.0,10.0,1.0,41.0,204.0,24.0,3.334,20.0,3.325,0.0,57444.0,2320.7,-406.7,-7349.2,-12966.4,-2647.4,-46.4,0.0,-834.6,-282.8,62.0,51.6,68.0,47.2,0.0,70632.6,-24557.8,828.0,828.0,23.0,86.0,16.0,17.0,0.0,0.0,639.2,-33.633191,-70.610265,2020-03-02 08:37:55,0.0,0
1,0.0,348.0,0.0,10.0,1.0,41.0,115.0,24.0,3.334,20.0,3.325,0.0,57444.0,2320.7,-406.7,-7349.2,-12966.4,-2647.4,-46.4,0.0,-834.6,-282.8,62.0,51.6,68.0,47.2,0.0,70632.6,-24557.8,828.0,828.0,23.0,86.0,16.0,17.0,0.0,0.0,639.2,-33.633191,-70.610265,2020-03-02 08:38:55,60.0,0
2,0.0,346.0,8.8,10.0,1.0,41.0,115.0,24.0,3.325,20.0,3.317,0.0,57444.0,2340.1,-406.7,-7349.2,-12966.4,-2647.4,-46.4,0.0,-834.6,-282.8,62.0,51.6,68.0,47.2,16.0,70782.7,-24557.8,828.0,824.0,23.0,86.0,17.0,17.0,0.0,26.0,637.6,-33.633227,-70.610359,2020-03-02 08:39:55,60.0,0
3,0.0,346.0,2.3,10.0,1.0,41.0,115.0,24.0,3.328,20.0,3.319,0.0,57444.1,2419.3,-409.1,-7366.6,-13012.9,-2647.4,-46.4,0.0,-838.0,-283.3,62.0,51.6,68.0,47.2,0.0,71093.9,-24628.0,1000.0,1000.0,23.0,86.0,17.0,17.0,0.0,17.0,638.0,-33.633633,-70.611009,2020-03-02 08:40:55,60.0,0
4,0.0,346.0,3.4,10.0,1.0,41.0,116.0,24.0,3.33,20.0,3.322,0.0,57444.2,2432.2,-409.2,-7405.3,-13014.5,-2647.4,-46.4,0.0,-838.0,-283.3,62.0,51.6,68.0,47.2,0.0,71127.6,-24668.3,956.0,948.0,23.0,86.0,17.0,17.0,0.0,6.0,638.7,-33.632839,-70.611165,2020-03-02 08:41:55,60.0,0
5,76.0,346.0,112.1,10.0,83.0,41.0,129.0,24.0,3.311,20.0,3.3,0.0,57444.9,2450.3,-409.2,-7405.3,-13014.5,-2647.4,-46.4,0.0,-840.6,-289.8,62.0,51.6,68.0,47.2,0.0,71987.3,-24677.4,960.0,960.0,23.0,86.0,17.0,17.0,0.0,44.0,634.9,-33.631852,-70.604593,2020-03-02 08:42:55,60.0,0
6,46.0,342.0,91.5,10.0,224.0,41.0,129.0,24.0,3.308,20.0,3.295,0.0,57445.7,2450.3,-409.2,-7405.3,-13014.5,-2647.4,-46.4,0.0,-849.4,-295.1,62.0,51.6,68.0,47.2,0.0,72733.8,-24691.4,960.0,960.0,23.0,85.0,17.0,17.0,0.0,52.0,634.1,-33.627677,-70.598325,2020-03-02 08:43:55,60.0,0
7,96.0,342.0,121.7,10.0,7.0,41.0,115.0,24.0,3.309,20.0,3.295,0.0,57446.2,2467.4,-411.4,-7459.6,-13143.9,-2725.0,-46.4,0.0,-857.3,-295.9,62.0,51.6,68.0,47.2,0.0,73368.6,-24963.7,900.0,896.0,23.0,85.0,17.0,17.0,0.0,23.0,634.3,-33.623258,-70.597904,2020-03-02 08:44:55,60.0,0
8,0.0,342.0,-6.3,9.0,1.0,41.0,115.0,24.0,3.315,20.0,3.309,0.0,57446.8,2467.4,-415.3,-7492.4,-13214.4,-2725.0,-46.4,0.0,-877.3,-299.1,62.0,51.6,68.0,47.2,0.0,74159.1,-25095.8,880.0,880.0,23.0,85.0,17.0,17.0,0.0,44.0,635.9,-33.618693,-70.598947,2020-03-02 08:45:55,60.0,0
9,4.0,342.0,0.0,9.0,1.0,41.0,115.0,24.0,3.32,20.0,3.31,0.0,57447.3,2468.8,-426.4,-7649.8,-13248.1,-2725.0,-46.4,0.0,-891.9,-303.9,62.0,51.6,68.0,47.2,0.0,74559.7,-25321.0,856.0,856.0,23.0,85.0,17.0,17.0,0.0,29.0,636.6,-33.615131,-70.598284,2020-03-02 08:46:55,60.0,0
10,16.0,342.0,4.2,10.0,1.0,41.0,115.0,24.0,3.325,20.0,3.316,0.0,57447.5,2483.3,-427.5,-7683.2,-13275.6,-2725.0,-46.4,0.0,-894.7,-303.9,62.0,51.6,68.0,47.2,0.0,74712.0,-25385.9,832.0,828.0,23.0,85.0,17.0,17.0,0.0,0.0,637.6,-33.614831,-70.596634,2020-03-02 08:47:55,60.0,0
11,0.0,342.0,137.3,9.0,1.0,41.0,115.0,24.0,3.304,20.0,3.29,0.0,57447.7,2525.6,-428.1,-7706.1,-13335.3,-2725.0,-46.4,0.0,-897.0,-304.3,62.0,51.6,68.0,47.2,0.0,75338.5,-25471.7,804.0,804.0,23.0,85.0,17.0,17.0,0.0,40.0,633.5,-33.615727,-70.59441,2020-03-02 08:48:55,60.0,0
12,0.0,246.0,-50.2,9.0,4.0,41.0,203.0,24.0,3.33,20.0,3.321,0.0,57448.1,2554.5,-431.8,-7855.2,-13474.7,-2725.0,-46.4,0.0,-905.2,-305.1,62.0,51.6,68.0,47.2,23.0,75899.3,-25773.0,988.0,972.0,23.0,84.0,17.0,17.0,0.0,10.0,638.4,-33.61651,-70.591119,2020-03-02 08:49:55,60.0,0
13,0.0,246.0,90.9,9.0,224.0,41.0,115.0,24.0,3.308,20.0,3.291,0.0,57448.4,2590.8,-435.6,-7894.2,-13572.8,-2725.0,-46.4,0.0,-907.7,-305.4,62.0,51.6,68.0,47.2,0.0,76477.8,-25917.0,972.0,972.0,23.0,84.0,17.0,17.0,0.0,21.0,634.0,-33.615814,-70.588143,2020-03-02 08:50:55,60.0,0
14,20.0,232.0,82.0,32.0,224.0,41.0,129.0,25.0,3.305,20.0,3.291,0.0,57448.7,2613.8,-435.6,-7960.7,-13607.6,-2725.0,-46.4,0.0,-909.2,-305.9,62.0,51.6,68.0,47.2,0.0,77060.7,-26020.4,960.0,960.0,23.0,84.0,18.0,17.0,0.0,37.0,633.5,-33.615196,-70.584979,2020-03-02 08:51:55,60.0,0
15,35.0,232.0,190.6,32.0,224.0,41.0,115.0,25.0,3.3,20.0,3.281,0.0,57449.1,2640.3,-438.3,-8034.7,-13748.2,-2739.7,-46.4,0.0,-917.6,-306.7,62.0,51.6,68.0,47.2,0.0,77633.9,-26263.6,892.0,896.0,23.0,84.0,18.0,17.0,0.0,23.0,632.4,-33.614527,-70.581646,2020-03-02 08:52:55,60.0,0
16,55.0,236.0,114.4,32.0,1.0,41.0,115.0,25.0,3.31,20.0,3.297,0.0,57449.4,2663.3,-440.0,-8097.3,-13780.3,-2739.7,-46.4,0.0,-927.2,-307.2,62.0,51.6,68.0,47.2,0.0,78033.6,-26370.2,868.0,868.0,23.0,84.0,18.0,17.0,0.0,12.0,634.7,-33.614235,-70.578637,2020-03-02 08:53:55,60.0,0
17,16.0,236.0,4.2,32.0,1.0,41.0,115.0,25.0,3.321,20.0,3.314,0.0,57449.7,2663.3,-445.0,-8208.0,-13894.0,-2739.7,-46.4,0.0,-934.2,-307.4,62.0,51.6,68.0,47.2,0.0,78679.1,-26606.8,828.0,828.0,23.0,84.0,18.0,17.0,0.0,0.0,637.0,-33.613813,-70.57534,2020-03-02 08:54:55,60.0,0
18,55.0,226.0,6.5,32.0,8.0,41.0,106.0,25.0,3.315,20.0,3.306,0.0,57449.8,2710.4,-445.0,-8216.6,-13933.5,-2739.7,-46.4,0.0,-934.4,-307.5,62.0,51.6,68.0,48.0,0.0,79171.8,-26655.0,828.0,828.0,23.0,84.0,18.0,17.0,0.0,33.0,635.5,-33.613343,-70.574169,2020-03-02 08:55:55,60.0,0
19,0.0,226.0,5.1,32.0,1.0,41.0,115.0,25.0,3.322,20.0,3.315,0.0,57450.1,2741.3,-454.9,-8278.4,-14054.0,-2739.7,-46.4,0.0,-945.8,-307.7,62.0,51.6,68.0,47.2,15.0,79446.1,-26858.9,892.0,880.0,23.0,84.0,18.0,17.0,0.0,7.0,637.2,-33.611183,-70.574668,2020-03-02 08:56:55,60.0,0
20,0.0,178.0,1.7,32.0,1.0,41.0,115.0,25.0,3.325,20.0,3.317,0.0,57450.2,2758.6,-454.9,-8300.0,-14054.0,-2739.7,-46.4,0.0,-945.8,-307.7,62.0,51.6,68.0,47.2,13.0,79552.5,-26880.5,960.0,948.0,23.0,84.0,18.0,17.0,0.0,0.0,637.7,-33.610583,-70.574835,2020-03-02 08:57:55,60.0,0
21,85.0,178.0,41.0,32.0,1.0,41.0,115.0,25.0,3.324,20.0,3.315,0.0,57450.2,2782.4,-455.1,-8312.2,-14057.2,-2739.7,-46.4,0.0,-946.6,-307.7,62.0,51.6,68.0,47.2,0.0,79629.1,-26896.9,948.0,936.0,23.0,84.0,18.0,17.0,0.0,2.0,637.3,-33.609958,-70.574945,2020-03-02 08:58:55,60.0,0
22,0.0,196.0,30.2,32.0,87.0,41.0,211.0,25.0,3.31,20.0,3.291,0.0,57450.4,2815.7,-455.1,-8328.6,-14088.0,-2739.7,-46.4,0.0,-946.6,-308.0,62.0,51.6,68.0,47.2,0.0,80032.5,-26944.4,936.0,932.0,23.0,84.0,18.0,17.0,0.0,40.0,634.0,-33.60874,-70.575203,2020-03-02 08:59:55,60.0,0
23,0.0,196.0,-100.5,32.0,17.0,41.0,203.0,25.0,3.339,20.0,3.329,0.0,57450.8,2823.0,-464.3,-8542.6,-14174.8,-2739.7,-46.4,0.0,-964.0,-308.9,62.0,51.6,68.0,47.2,24.0,80394.1,-27272.7,896.0,888.0,23.0,84.0,18.0,17.0,0.0,17.0,639.8,-33.605513,-70.576598,2020-03-02 09:00:55,60.0,0
24,0.0,228.0,2.1,32.0,1.0,41.0,116.0,25.0,3.329,20.0,3.32,0.0,57451.1,2845.5,-464.4,-8680.8,-14259.9,-2739.7,-46.4,0.0,-965.7,-308.9,62.0,51.6,68.0,47.2,14.0,80723.9,-27497.8,868.0,876.0,23.0,84.0,18.0,17.0,0.0,0.0,638.4,-33.603369,-70.577005,2020-03-02 09:01:55,60.0,0
25,0.0,228.0,1.3,32.0,1.0,41.0,116.0,25.0,3.33,20.0,3.321,0.0,57451.4,2867.2,-464.6,-8843.3,-14385.5,-2739.7,-46.4,0.0,-965.8,-308.9,62.0,51.6,68.0,47.2,0.0,81173.1,-27786.2,836.0,836.0,23.0,84.0,19.0,17.0,0.0,0.0,638.5,-33.600803,-70.577499,2020-03-02 09:02:55,60.0,0
26,0.0,290.0,1.5,31.0,1.0,41.0,115.0,25.0,3.33,20.0,3.321,0.0,57451.7,2889.1,-465.2,-8914.8,-14591.5,-2739.7,-46.4,0.0,-965.8,-309.8,62.0,51.6,68.0,47.2,0.0,81584.8,-28065.2,804.0,804.0,23.0,84.0,19.0,17.0,0.0,0.0,638.5,-33.598273,-70.578024,2020-03-02 09:03:55,60.0,0
27,0.0,290.0,1.6,31.0,1.0,41.0,105.0,25.0,3.329,20.0,3.321,0.0,57451.7,2889.1,-465.2,-8914.8,-14591.5,-2739.7,-46.4,0.0,-965.8,-309.8,62.0,51.6,68.0,47.2,0.0,81604.7,-28065.2,804.0,804.0,23.0,84.0,19.0,17.0,0.0,0.0,638.4,-33.598273,-70.578024,2020-03-02 09:04:55,60.0,0
28,46.0,286.0,69.0,31.0,247.0,41.0,115.0,25.0,3.315,20.0,3.305,0.0,57452.4,2908.4,-465.4,-9093.3,-14599.2,-2739.7,-46.4,0.0,-982.8,-321.4,62.0,51.6,68.0,47.6,0.0,82418.6,-28280.4,812.0,804.0,23.0,83.0,19.0,17.0,0.0,52.0,635.8,-33.592656,-70.579178,2020-03-02 09:05:55,60.0,0
29,0.0,288.0,1.7,31.0,1.0,41.0,116.0,25.0,3.33,20.0,3.321,0.0,57452.7,2908.4,-468.5,-9191.4,-14791.7,-2749.8,-46.4,0.0,-1002.3,-324.8,62.0,51.6,68.0,47.2,15.0,82538.5,-28606.9,788.0,788.0,23.0,84.0,19.0,17.0,0.0,0.0,638.5,-33.589488,-70.579748,2020-03-02 09:06:55,60.0,0
30,0.0,462.0,-261.9,27.0,81.0,41.0,203.0,25.0,3.374,20.0,3.35,0.0,57454.8,3020.2,-481.5,-9722.7,-15798.4,-2858.1,-46.4,0.0,-1026.7,-336.7,62.0,51.6,68.0,47.2,27.0,85422.8,-30302.4,804.0,804.0,23.0,83.0,20.0,18.0,0.0,32.0,644.6,-33.57222,-70.58318,2020-03-02 09:12:55,360.0,0
31,0.0,482.0,4.5,27.0,1.0,41.0,115.0,25.0,3.33,21.0,3.322,0.0,57455.3,3038.0,-483.3,-9903.6,-16039.0,-2918.5,-46.4,0.0,-1032.7,-337.6,62.0,51.6,68.0,47.2,14.0,85998.8,-30793.1,772.0,772.0,23.0,83.0,20.0,18.0,0.0,0.0,638.7,-33.568475,-70.583911,2020-03-02 09:13:55,60.0,0
32,69.0,482.0,12.4,27.0,1.0,41.0,115.0,25.0,3.32,21.0,3.311,0.0,57455.8,3056.2,-483.3,-9903.6,-16039.0,-2918.5,-46.4,0.0,-1036.3,-339.0,62.0,51.6,68.0,47.2,0.0,86570.7,-30798.0,1000.0,1000.0,23.0,83.0,20.0,18.0,0.0,54.0,636.7,-33.56433,-70.584677,2020-03-02 09:14:55,60.0,0
33,0.0,472.0,-22.9,27.0,8.0,41.0,203.0,25.0,3.336,21.0,3.329,0.0,57456.3,3075.0,-492.3,-9964.6,-16401.8,-2990.9,-46.4,0.0,-1036.3,-340.8,62.0,51.6,68.0,47.2,18.0,86954.8,-31305.0,912.0,908.0,23.0,83.0,20.0,18.0,0.0,4.0,639.1,-33.559784,-70.585499,2020-03-02 09:15:55,60.0,0
34,0.0,472.0,0.0,27.0,1.0,41.0,106.0,25.0,3.32,21.0,3.314,0.0,57456.6,3093.6,-494.7,-10032.6,-16401.8,-2990.9,-46.4,0.0,-1040.3,-341.7,62.0,51.6,68.0,47.2,15.0,87430.4,-31381.8,896.0,896.0,23.0,83.0,20.0,18.0,0.0,44.0,636.9,-33.557566,-70.5859,2020-03-02 09:16:55,60.0,0
35,0.0,472.0,1.6,27.0,1.0,41.0,115.0,25.0,3.33,21.0,3.321,0.0,57457.0,3111.3,-495.4,-10194.0,-16659.9,-2990.9,-46.4,0.0,-1044.3,-346.0,62.0,51.6,68.0,48.0,13.0,87689.8,-31810.5,828.0,816.0,23.0,83.0,20.0,18.0,0.0,0.0,638.5,-33.553753,-70.58646,2020-03-02 09:17:55,60.0,0
36,86.0,472.0,100.0,27.0,21.0,41.0,81.0,25.0,3.306,21.0,3.291,0.0,57457.4,3130.5,-500.6,-10237.2,-16659.9,-2990.9,-46.4,0.0,-1067.1,-352.7,62.0,51.6,68.0,47.2,0.0,88322.0,-31888.3,812.0,816.0,23.0,83.0,20.0,18.0,0.0,53.0,634.2,-33.550283,-70.587138,2020-03-02 09:18:55,60.0,0
37,55.0,500.0,58.6,27.0,1.0,41.0,116.0,25.0,3.316,21.0,3.309,0.0,57458.0,3151.8,-519.2,-10382.4,-16818.0,-3009.1,-46.4,0.0,-1067.3,-353.7,62.0,51.6,68.0,47.2,0.0,88879.8,-32229.7,916.0,916.0,23.0,83.0,20.0,18.0,0.0,53.0,634.9,-33.545757,-70.588222,2020-03-02 09:19:55,60.0,0
38,10.0,500.0,-7.2,27.0,1.0,41.0,116.0,25.0,3.324,21.0,3.315,0.0,57458.4,3173.6,-528.4,-10497.8,-17074.5,-3009.1,-46.4,0.0,-1081.4,-354.4,62.0,51.6,68.0,47.2,0.0,89329.0,-32625.7,988.0,984.0,23.0,82.0,20.0,18.0,0.0,47.0,637.4,-33.54213,-70.589893,2020-03-02 09:20:55,60.0,0
39,33.0,500.0,49.0,27.0,138.0,41.0,115.0,25.0,3.317,21.0,3.309,0.0,57458.9,3193.8,-529.7,-10653.7,-17206.3,-3009.1,-46.4,0.0,-1096.4,-357.6,62.0,51.6,68.0,47.2,0.0,89766.7,-32933.0,952.0,960.0,23.0,82.0,20.0,18.0,0.0,49.0,636.1,-33.538671,-70.591435,2020-03-02 09:21:55,60.0,0
40,0.0,500.0,10.5,27.0,1.0,41.0,115.0,25.0,3.329,21.0,3.32,0.0,57459.2,3216.5,-530.1,-10883.0,-17323.2,-3009.1,-46.4,0.0,-1109.7,-360.9,62.0,51.6,68.0,47.2,0.0,89908.6,-33295.9,920.0,916.0,23.0,83.0,20.0,18.0,0.0,9.0,638.3,-33.536295,-70.592456,2020-03-02 09:22:55,60.0,0
41,0.0,500.0,-163.1,27.0,33.0,41.0,203.0,25.0,3.362,21.0,3.342,0.0,57459.9,3218.2,-536.9,-11172.2,-17386.6,-3009.1,-46.4,0.0,-1129.6,-368.9,62.0,51.6,68.0,48.0,20.0,90575.7,-33683.3,908.0,908.0,23.0,82.0,20.0,18.0,0.0,32.0,642.5,-33.530949,-70.594861,2020-03-02 09:23:55,60.0,0
42,100.0,500.0,231.9,27.0,224.0,41.0,129.0,25.0,3.303,21.0,3.28,0.0,57459.9,3238.0,-536.9,-11200.5,-17508.9,-3009.1,-46.4,0.0,-1129.6,-368.9,62.0,51.6,68.0,47.2,0.0,90723.3,-33833.9,876.0,868.0,23.0,82.0,21.0,18.0,0.0,28.0,632.7,-33.530434,-70.595083,2020-03-02 09:24:55,60.0,0
43,0.0,500.0,1.5,27.0,1.0,41.0,60.0,25.0,3.33,21.0,3.322,0.0,57460.3,3238.0,-537.9,-11404.4,-17685.1,-3009.1,-46.4,0.0,-1136.4,-369.9,62.0,51.6,68.0,47.2,14.0,91169.4,-34222.8,816.0,816.0,23.0,82.0,21.0,19.0,0.0,0.0,638.5,-33.527587,-70.59629,2020-03-02 09:25:55,60.0,0
44,70.0,500.0,11.9,26.0,1.0,41.0,116.0,25.0,3.317,21.0,3.31,0.0,57460.7,3279.5,-537.9,-11417.0,-17713.2,-3041.2,-46.4,0.0,-1142.5,-370.2,62.0,51.6,68.0,47.2,0.0,91919.4,-34302.0,972.0,972.0,23.0,82.0,21.0,19.0,0.0,54.0,636.2,-33.524495,-70.59759,2020-03-02 09:26:55,60.0,0
45,64.0,500.0,191.4,27.0,224.0,41.0,81.0,25.0,3.305,21.0,3.289,0.0,57460.8,3299.0,-537.9,-11460.7,-17973.3,-3070.4,-46.4,0.0,-1144.3,-370.8,62.0,51.6,68.0,47.2,0.0,92044.0,-34637.6,948.0,948.0,23.0,82.0,21.0,19.0,0.0,20.0,633.6,-33.523095,-70.598182,2020-03-02 09:27:55,60.0,0
46,0.0,500.0,-199.1,26.0,81.0,41.0,106.0,25.0,3.357,21.0,3.337,0.0,57461.2,3324.1,-538.1,-11617.7,-18145.2,-3070.4,-46.4,0.0,-1152.3,-373.0,62.0,51.6,68.0,47.2,21.0,92668.8,-34976.8,908.0,908.0,23.0,82.0,21.0,19.0,0.0,33.0,642.1,-33.520055,-70.599681,2020-03-02 09:28:55,60.0,0
47,0.0,500.0,1.6,24.0,1.0,41.0,115.0,25.0,3.329,21.0,3.32,0.0,57461.5,3345.6,-538.1,-11742.3,-18421.3,-3070.4,-46.4,0.0,-1152.3,-373.2,62.0,51.6,68.0,47.2,12.0,93087.9,-35377.7,816.0,824.0,23.0,82.0,21.0,19.0,0.0,0.0,638.3,-33.518135,-70.601197,2020-03-02 09:29:55,60.0,0
48,100.0,500.0,83.4,26.0,83.0,41.0,129.0,25.0,3.321,21.0,3.31,0.0,57461.5,3359.5,-538.1,-11742.3,-18421.3,-3070.4,-46.4,0.0,-1152.3,-373.2,62.0,51.6,68.0,47.2,0.0,93164.1,-35377.7,824.0,828.0,23.0,82.0,21.0,19.0,0.0,18.0,636.8,-33.518135,-70.601197,2020-03-02 09:30:55,60.0,0
49,0.0,500.0,-234.8,26.0,81.0,41.0,203.0,25.0,3.36,21.0,3.34,0.0,57462.3,3359.5,-542.0,-11807.5,-18421.3,-3070.4,-46.4,0.0,-1170.1,-378.8,62.0,51.6,68.0,47.2,20.0,93708.1,-35470.4,816.0,816.0,23.0,82.0,21.0,19.0,0.0,47.0,642.4,-33.512765,-70.606764,2020-03-02 09:31:55,60.0,0
50,0.0,500.0,5.0,24.0,1.0,41.0,105.0,25.0,3.335,21.0,3.328,0.0,57462.9,3381.9,-547.8,-11901.9,-18725.1,-3217.1,-46.4,0.0,-1170.1,-378.9,62.0,51.6,68.0,47.6,16.0,94273.4,-36021.3,1000.0,1000.0,23.0,82.0,21.0,19.0,0.0,1.0,639.2,-33.509351,-70.610908,2020-03-02 09:32:55,60.0,0
51,0.0,500.0,1.7,24.0,1.0,41.0,115.0,25.0,3.329,21.0,3.32,0.0,57463.0,3396.4,-547.8,-11914.6,-18811.4,-3217.1,-46.4,0.0,-1170.1,-378.9,62.0,51.6,68.0,47.2,0.0,94466.7,-36120.2,880.0,872.0,23.0,82.0,21.0,19.0,0.0,0.0,638.3,-33.508679,-70.6118,2020-03-02 09:33:55,60.0,0
52,0.0,500.0,1.6,26.0,7.0,41.0,105.0,25.0,3.33,21.0,3.321,0.0,57463.0,3396.4,-547.8,-11914.6,-18811.4,-3217.1,-46.4,0.0,-1170.1,-378.9,62.0,51.6,68.0,47.2,0.0,94485.5,-36120.2,880.0,872.0,23.0,82.0,21.0,19.0,0.0,0.0,638.4,-33.508679,-70.6118,2020-03-02 09:34:55,60.0,0
53,0.0,482.0,1.9,24.0,1.0,41.0,116.0,25.0,3.33,21.0,3.322,0.0,57463.3,3417.3,-548.2,-11973.5,-18994.3,-3217.1,-46.4,0.0,-1182.2,-388.7,62.0,51.6,68.0,47.2,15.0,94932.1,-36384.3,836.0,840.0,23.0,82.0,21.0,19.0,0.0,2.0,638.6,-33.507453,-70.613427,2020-03-02 09:35:55,60.0,0
54,75.0,482.0,2.4,22.0,1.0,41.0,106.0,25.0,3.329,21.0,3.32,0.0,57463.6,3439.1,-553.8,-12037.4,-19214.1,-3238.6,-46.4,0.0,-1182.5,-388.7,62.0,51.6,68.0,47.2,0.0,95438.5,-36695.3,788.0,788.0,23.0,82.0,21.0,19.0,0.0,0.0,638.3,-33.504479,-70.614838,2020-03-02 09:36:55,60.0,0
55,0.0,466.0,18.1,22.0,1.0,41.0,115.0,25.0,3.328,21.0,3.32,0.0,57464.1,3472.4,-556.5,-12219.8,-19357.9,-3238.6,-46.4,0.0,-1186.7,-390.0,62.0,51.6,68.0,47.2,0.0,95918.4,-37029.7,748.0,744.0,23.0,82.0,21.0,20.0,0.0,1.0,638.0,-33.500934,-70.615579,2020-03-02 09:37:55,60.0,0
56,0.0,466.0,-114.6,22.0,33.0,41.0,203.0,25.0,3.346,21.0,3.334,0.0,57464.3,3544.9,-564.1,-12344.1,-19436.7,-3238.6,-46.4,0.0,-1193.2,-391.7,62.0,51.6,68.0,47.2,21.0,96400.4,-37250.5,984.0,976.0,23.0,82.0,21.0,20.0,0.0,17.0,640.8,-33.49902,-70.615788,2020-03-02 09:38:55,60.0,0
57,90.0,450.0,2.8,22.0,138.0,41.0,115.0,25.0,3.32,21.0,3.312,0.0,57464.9,3564.2,-564.7,-12371.0,-19448.9,-3238.6,-46.4,0.0,-1194.9,-392.5,62.0,51.6,68.0,47.6,0.0,96929.5,-37292.8,960.0,960.0,23.0,82.0,21.0,20.0,0.0,55.0,636.8,-33.494602,-70.616879,2020-03-02 09:39:55,60.0,0
58,0.0,452.0,2.0,22.0,1.0,41.0,116.0,25.0,3.33,21.0,3.322,0.0,57465.2,3564.2,-564.8,-12414.9,-19784.3,-3238.6,-46.4,0.0,-1196.0,-393.3,62.0,51.6,68.0,48.0,9.0,96945.6,-37674.1,936.0,936.0,23.0,82.0,21.0,20.0,0.0,1.0,638.7,-33.49186,-70.617375,2020-03-02 09:40:55,60.0,0
59,0.0,500.0,-30.6,22.0,4.0,41.0,203.0,25.0,3.34,21.0,3.333,0.0,57465.7,3587.3,-565.2,-12576.7,-19927.1,-3238.6,-46.4,0.0,-1202.9,-398.5,62.0,51.6,68.0,47.2,19.0,97428.2,-37992.5,900.0,908.0,23.0,82.0,21.0,20.0,0.0,6.0,640.2,-33.48743,-70.618477,2020-03-02 09:41:55,60.0,0
60,0.0,500.0,2.0,22.0,1.0,41.0,60.0,25.0,3.329,21.0,3.32,0.0,57465.9,3630.6,-565.2,-12655.9,-20019.2,-3238.6,-46.4,0.0,-1203.1,-398.6,62.0,51.6,68.0,47.2,16.0,97795.3,-38164.0,824.0,824.0,23.0,82.0,21.0,20.0,0.0,1.0,638.2,-33.485932,-70.619096,2020-03-02 09:42:55,60.0,0
61,77.0,480.0,160.7,22.0,247.0,41.0,129.0,25.0,3.312,21.0,3.3,0.0,57465.9,3651.3,-565.2,-12655.9,-20019.2,-3238.6,-46.4,0.0,-1203.1,-398.6,62.0,51.6,68.0,47.2,0.0,97994.6,-38164.0,828.0,828.0,23.0,82.0,21.0,20.0,0.0,32.0,633.7,-33.485617,-70.619315,2020-03-02 09:43:55,60.0,0
62,75.0,480.0,170.9,22.0,224.0,41.0,115.0,25.0,3.31,21.0,3.297,0.0,57466.6,3659.3,-566.0,-12742.4,-20228.0,-3238.6,-46.4,0.0,-1207.6,-400.8,62.0,51.6,68.0,47.2,0.0,98747.5,-38466.8,816.0,816.0,23.0,82.0,21.0,20.0,0.0,49.0,632.4,-33.480798,-70.621448,2020-03-02 09:44:55,60.0,0
63,0.0,466.0,7.8,22.0,1.0,41.0,115.0,25.0,3.325,21.0,3.317,0.0,57466.9,3682.2,-586.9,-12842.5,-20356.7,-3238.6,-46.4,0.0,-1214.3,-401.5,62.0,51.6,68.0,47.2,11.0,98911.9,-38726.3,944.0,940.0,23.0,82.0,21.0,20.0,0.0,0.0,637.8,-33.478361,-70.622077,2020-03-02 09:45:55,60.0,0
64,100.0,462.0,49.3,22.0,1.0,41.0,115.0,25.0,3.308,21.0,3.296,0.0,57467.1,3702.1,-586.9,-12845.3,-20356.7,-3238.6,-46.4,0.0,-1217.3,-401.6,62.0,51.6,68.0,47.2,0.0,99511.2,-38732.2,988.0,984.0,23.0,81.0,21.0,20.0,0.0,53.0,634.2,-33.476598,-70.622607,2020-03-02 09:46:55,60.0,0
65,42.0,368.0,20.4,22.0,1.0,41.0,115.0,25.0,3.31,21.0,3.3,0.0,57467.8,3706.4,-587.7,-13067.5,-20458.0,-3238.6,-46.4,0.0,-1223.5,-403.9,62.0,51.6,68.0,47.2,0.0,100081.5,-39065.4,972.0,972.0,23.0,81.0,21.0,20.0,0.0,45.0,634.2,-33.47091,-70.6239,2020-03-02 09:47:55,60.0,0
66,85.0,368.0,160.1,32.0,224.0,41.0,115.0,26.0,3.299,21.0,3.285,0.0,57468.3,3726.7,-588.0,-13190.5,-20573.7,-3265.9,-46.4,0.0,-1233.9,-411.5,62.0,51.6,68.0,47.2,0.0,100866.2,-39349.5,908.0,904.0,23.0,81.0,21.0,20.0,0.0,50.0,631.6,-33.466826,-70.626561,2020-03-02 09:48:55,60.0,0
